,addr1,addr2,addr3,city,country,cuisine,is_closed,lat,locality,lon,name,price,rating,reviews,state,uid,zipcode
159,250 Golden Gate Ave,,,San Francisco,US,mexican,FALSE,37.78178797,"San Francisco, CA",-122.4147184,Taqueria El Castillito Star,$,4,207,CA,taqueria-el-castillito-star-san-francisco,94102
160,868 Geary St,,,San Francisco,US,mexican,FALSE,37.78623238,"San Francisco, CA",-122.4174993,Los Hermanos Taqueria,$,3.5,185,CA,los-hermanos-taqueria-san-francisco,94109
161,3146 24th St,,,San Francisco,US,mexican,FALSE,37.75250629,"San Francisco, CA",-122.4149801,Taqueria Guadalajara,$,4,238,CA,taqueria-guadalajara-san-francisco-2,94110
162,2312 Market St,,,San Francisco,US,mexican,FALSE,37.764018,"San Francisco, CA",-122.433736,Tacos Club,$,4,187,CA,tacos-club-san-francisco,94114
163,1600 Mission St,,,San Francisco,US,mexican,FALSE,37.77237886,"San Francisco, CA",-122.4190415,Taqueria Cazadores,$,4,122,CA,taqueria-cazadores-san-francisco-2,94103
164,3416 Balboa St,,,San Francisco,US,mexican,FALSE,37.77603,"San Francisco, CA",-122.49559,Chino's Taqueria,$,4,392,CA,chinos-taqueria-san-francisco,94121
165,2815 Mission St,,,San Francisco,US,mexican,FALSE,37.75192,"San Francisco, CA",-122.41814,La Santaneca De La Mission,$,4,289,CA,la-santaneca-de-la-mission-san-francisco,94110
166,1777 Fulton St,,,San Francisco,US,mexican,FALSE,37.77569199,"San Francisco, CA",-122.4460297,Papalote Mexican Grill,$,3.5,1269,CA,papalote-mexican-grill-san-francisco-2,94117
167,1601 Taraval St,,,San Francisco,US,mexican,FALSE,37.742587,"San Francisco, CA",-122.483301,El Burrito Express,$,3.5,757,CA,el-burrito-express-san-francisco,94116
168,3091 16th St,,,San Francisco,US,mexican,FALSE,37.76471,"San Francisco, CA",-122.4216,Panchita's Restaurant No 2,$,4,528,CA,panchitas-restaurant-no-2-san-francisco,94103
169,251 Rhode Island St,,,San Francisco,US,mexican,FALSE,37.76673,"San Francisco, CA",-122.40257,Dos Pi¤as,$,3.5,559,CA,dos-pi¤as-san-francisco-2,94103
170,2969 24th St,,,San Francisco,US,mexican,FALSE,37.75254,"San Francisco, CA",-122.41135,Tortas Los Picudos,$,4.5,250,CA,tortas-los-picudos-san-francisco,94110
171,300 Bayshore Blvd,Unit A,,San Francisco,US,mexican,FALSE,37.7430959,"San Francisco, CA",-122.4053719,Bayshore Taqueria,$,4.5,163,CA,bayshore-taqueria-san-francisco,94124
172,75 Yerba Buena Ln,,,San Francisco,US,mexican,FALSE,37.78530085,"San Francisco, CA",-122.4039187,Tropisue¤o,$$,4,3444,CA,tropisue¤o-san-francisco-3,94103
173,510 Union St,,,San Francisco,US,mexican,FALSE,37.80078,"San Francisco, CA",-122.40784,Don Pisto's,$$,4,1590,CA,don-pistos-san-francisco-2,94133
174,475 3rd St,,,San Francisco,US,mexican,FALSE,37.78175295,"San Francisco, CA",-122.396122,Garaje,$$,4.5,1227,CA,garaje-san-francisco,94107
175,2471 Mission St,,,San Francisco,US,mexican,FALSE,37.75754,"San Francisco, CA",-122.41876,Mateo's Taqueria,$$,4.5,292,CA,mateos-taqueria-san-francisco,94110
176,1224 9th Ave,,,San Francisco,US,mexican,FALSE,37.76540958,"San Francisco, CA",-122.4662815,Nopalito,$$,4,968,CA,nopalito-san-francisco-3,94122
177,292 Divisadero St,,,San Francisco,US,mexican,FALSE,37.7720399,"San Francisco, CA",-122.43688,The Little Chihuahua,$$,4,1338,CA,the-little-chihuahua-san-francisco,94117
178,2295 Market St,,,San Francisco,US,mexican,FALSE,37.76433349,"San Francisco, CA",-122.4327604,The Castro Republic,$$,4.5,196,CA,the-castro-republic-san-francisco,94114
179,3435 Mission St,,,San Francisco,US,mexican,FALSE,37.74185188,"San Francisco, CA",-122.4222516,El Buen Comer,$$,4.5,168,CA,el-buen-comer-san-francisco-3,94110
180,901 Cole St,,,San Francisco,US,mexican,FALSE,37.7656775,"San Francisco, CA",-122.4500746,Padrecito,$$,4,656,CA,padrecito-san-francisco,94117
181,306 Broderick St,,,San Francisco,US,mexican,FALSE,37.7734353,"San Francisco, CA",-122.438993,Nopalito,$$,4,1606,CA,nopalito-san-francisco,94117
182,3349 23rd St,,,San Francisco,US,mexican,FALSE,37.753802,"San Francisco, CA",-122.419701,Velvet Cantina,$$,4,1133,CA,velvet-cantina-san-francisco,94110
183,2427 3rd St,,,San Francisco,US,mexican,FALSE,37.75870605,"San Francisco, CA",-122.3882322,Gilberth's Latin Fusion,$$,4,257,CA,gilberths-latin-fusion-san-francisco,94107
184,425 Hayes St,Ste A,,San Francisco,US,mexican,FALSE,37.776635,"San Francisco, CA",-122.423396,Papito Hayes,$$,4,349,CA,papito-hayes-san-francisco,94102
185,679 Sutter St,,,San Francisco,US,mexican,FALSE,37.78873,"San Francisco, CA",-122.41149,Matador,$$,4,294,CA,matador-san-francisco-2,94102
186,2337 Market St,,,San Francisco,US,mexican,FALSE,37.76329101,"San Francisco, CA",-122.4338491,Tacorgasmico,$$,4,162,CA,tacorgasmico-san-francisco,94114
187,521A 3rd St,,,San Francisco,US,mexican,FALSE,37.78110658,"San Francisco, CA",-122.3953297,HRD,$$,4,2171,CA,hrd-san-francisco-4,94107
188,2886 16th St,,,San Francisco,US,mexican,FALSE,37.765643,"San Francisco, CA",-122.417139,Poc-Chuc,$$,4,489,CA,poc-chuc-san-francisco,94103
189,2211 Mission St,,,San Francisco,US,mexican,FALSE,37.761606,"San Francisco, CA",-122.419241,Gracias Madre,$$,4,2544,CA,gracias-madre-san-francisco,94110
190,2030 Union St,,,San Francisco,US,mexican,FALSE,37.79768,"San Francisco, CA",-122.43269,Flores,$$,4,185,CA,flores-san-francisco,94123
191,358 Beach St,,,San Francisco,US,mexican,FALSE,37.8075078,"San Francisco, CA",-122.414911,Taqueria El Farolito,$$,4,53,CA,taqueria-el-farolito-san-francisco,94133
192,317 Connecticut St,,,San Francisco,US,mexican,FALSE,37.76233122,"San Francisco, CA",-122.3973405,Papito Potrero Hill,$$,4,573,CA,papito-potrero-hill-san-francisco,94107
193,257 3rd St,,,San Francisco,US,mexican,FALSE,37.78460219,"San Francisco, CA",-122.399846,Garajito,$$,4.5,71,CA,garajito-san-francisco,94103
194,741 Valencia St,,,San Francisco,US,mexican,FALSE,37.7606291,"San Francisco, CA",-122.4212854,Mosto,$$,4,221,CA,mosto-san-francisco,94110
195,3409 24th St,,,San Francisco,US,mexican,FALSE,37.75194,"San Francisco, CA",-122.42094,Papalote Mexican Grill,$$,3.5,2083,CA,papalote-mexican-grill-san-francisco,94110
196,2030 Lombard St,,,San Francisco,US,mexican,FALSE,37.80025,"San Francisco, CA",-122.43537,Don Pistos Tequila Bar,$$,4.5,78,CA,don-pistos-tequila-bar-san-francisco,94123
197,901 S Van Ness Ave,,,San Francisco,US,mexican,FALSE,37.75865,"San Francisco, CA",-122.41668,San Jalisco,$$,4,654,CA,san-jalisco-san-francisco-2,94110
198,50 W Portal Ave,,,San Francisco,US,mexican,FALSE,37.74046,"San Francisco, CA",-122.46663,El Toreador Restaurant,$$,3.5,795,CA,el-toreador-restaurant-san-francisco-2,94127
199,299 9th St,,,San Francisco,US,mexican,FALSE,37.77392,"San Francisco, CA",-122.411618,Azucar Lounge,$$,4,546,CA,azucar-lounge-san-francisco-4,94103
200,1824 Irving St,,,San Francisco,US,mexican,FALSE,37.76379013,"San Francisco, CA",-122.4776535,The Taco Shop At Underdog's,$$,4,1601,CA,the-taco-shop-at-underdogs-san-francisco-2,94122
201,438 Geary St,,,San Francisco,US,mexican,FALSE,37.78716065,"San Francisco, CA",-122.4106367,Colibri Mexican Bistro,$$,3.5,1840,CA,colibri-mexican-bistro-san-francisco,94102
202,3115 Fillmore St,,,San Francisco,US,mexican,FALSE,37.79824,"San Francisco, CA",-122.43601,Tacko,$$,4,579,CA,tacko-san-francisco,94123
203,595 Bryant St,,,San Francisco,US,mexican,FALSE,37.77959,"San Francisco, CA",-122.39777,Mestiza Taqueria,$$,4,68,CA,mestiza-taqueria-san-francisco,94107
204,2250 Chestnut St,,,San Francisco,US,mexican,FALSE,37.8004125,"San Francisco, CA",-122.4404725,Tacolicious,$$,3.5,1391,CA,tacolicious-san-francisco,94123
205,1 Ferry Plz,,Ferry Plaza Farmers Market,San Francisco,US,mexican,FALSE,37.79572664,"San Francisco, CA",-122.3922327,Primavera,$$,4.5,200,CA,primavera-san-francisco,94111
206,92 Judah St,,,San Francisco,US,mexican,FALSE,37.76247,"San Francisco, CA",-122.46269,pomelo on Judah,$$,4,402,CA,pomelo-on-judah-san-francisco,94122
207,50 Hickory St,,,San Francisco,US,mexican,FALSE,37.7760002,"San Francisco, CA",-122.4203666,Tacos Cala,$$,4,25,CA,tacos-cala-san-francisco-6,94102
208,324 S Van Ness Ave,,,San Francisco,US,mexican,FALSE,37.76787279,"San Francisco, CA",-122.4179026,Los Yaquis,$$,4,182,CA,los-yaquis-san-francisco,94103
209,5929 Geary Blvd,,,San Francisco,US,mexican,FALSE,37.77985,"San Francisco, CA",-122.4831,Tommy's Mexican Restaurant,$$,3.5,1064,CA,tommys-mexican-restaurant-san-francisco-4,94121
210,632 20th St,,,San Francisco,US,mexican,FALSE,37.76068,"San Francisco, CA",-122.38822,Glena's,$$,4,77,CA,glenas-san-francisco,94107
211,741 Valencia St,,,San Francisco,US,mexican,FALSE,37.7605905,"San Francisco, CA",-122.4213802,Tacolicious,$$,3.5,1172,CA,tacolicious-san-francisco-7,94110
212,301 S Van Ness Ave,,,San Francisco,US,mexican,FALSE,37.76826,"San Francisco, CA",-122.4176,Do¤a Mago,$$,4.5,22,CA,do¤a-mago-san-francisco-3,94103
213,2323 Polk St,,,San Francisco,US,mexican,FALSE,37.79816939,"San Francisco, CA",-122.4223886,Mezcalito,$$,3.5,160,CA,mezcalito-san-francisco,94109
214,546 Valencia St,,,San Francisco,US,mexican,FALSE,37.76413,"San Francisco, CA",-122.4221,Puerto Alegre,$$,3.5,990,CA,puerto-alegre-san-francisco,94110
215,300 19th Ave,,,San Francisco,US,mexican,FALSE,37.78217952,"San Francisco, CA",-122.4782934,Tia Margarita Mexican Restaurant,$$,3.5,567,CA,tia-margarita-mexican-restaurant-san-francisco,94121
216,120 Green St,,,San Francisco,US,mexican,FALSE,37.80051663,"San Francisco, CA",-122.4018594,CHICA,$$,4.5,35,CA,chica-san-francisco-2,94111
217,525 Commercial St,,,San Francisco,US,mexican,FALSE,37.79433051,"San Francisco, CA",-122.4017772,Tlaloc Sabor Mexicano,$$,3.5,589,CA,tlaloc-sabor-mexicano-san-francisco-2,94111
218,71 Stevenson St,,,San Francisco,US,mexican,FALSE,37.78921065,"San Francisco, CA",-122.4000395,Dabba,$$,4.5,195,CA,dabba-san-francisco-12,94105
219,4123 24th St,,,San Francisco,US,mexican,FALSE,37.7510199,"San Francisco, CA",-122.43461,The Little Chihuahua,$$,3.5,322,CA,the-little-chihuahua-san-francisco-3,94114
220,225 11th St,,,San Francisco,US,mexican,FALSE,37.772932,"San Francisco, CA",-122.41502,Don Ramon's,$$,3.5,357,CA,don-ramons-san-francisco-2,94103
221,2257 Chestnut St,,,San Francisco,US,mexican,FALSE,37.8000984,"San Francisco, CA",-122.4403992,Bonita Taqueria Y Rotisserie,$$,3.5,202,CA,bonita-taqueria-y-rotisserie-san-francisco,94123
222,149 Fell St,,,San Francisco,US,mexican,FALSE,37.77599,"San Francisco, CA",-122.42036,Cala,$$$,4,262,CA,cala-san-francisco-2,94102
223,23 Broadway Blvd,,,Fairfax,US,mexican,FALSE,37.98672,"San Francisco, CA",-122.58822,Tamal,$$$,3.5,37,CA,tamal-fairfax,94930
224,85 Woodland Ave,,Bret Center Harte,San Rafael,US,mexican,FALSE,37.9629707,"San Francisco, CA",-122.5204391,Las Coronitas,$$$,1.5,4,CA,las-coronitas-san-rafael,94901
225,236 Hamilton Ave,,,Palo Alto,US,mexican,FALSE,37.4441703,"San Francisco, CA",-122.1610516,Reposado,$$$,3.5,1127,CA,reposado-palo-alto,94301
226,3387 Middlefield Rd,,,Menlo Park,US,mexican,FALSE,37.4709584,"San Francisco, CA",-122.2021862,Tacos El Fogon,$$$,4,5,CA,tacos-el-fogon-menlo-park,94025
227,Between Mvhs & Oak Hill Park-on Stone Valley Rd,,,Danville,US,mexican,FALSE,37.845089,"San Francisco, CA",-121.9811096,La Manquina - Taco Truck,$$$,4,5,CA,la-manquina-taco-truck-danville,94526
228,3115 22nd St,,,San Francisco,US,mexican,FALSE,37.75566688,"San Francisco, CA",-122.4169488,Californios,$$$$,4.5,191,CA,californios-san-francisco,94110
229,4651 W Adams Blvd,,,Los Angeles,US,mexican,FALSE,34.0327911,"Los Angeles, CA",-118.3417282,Taqueria Los Anaya,$,4.5,802,CA,taqueria-los-anaya-los-angeles,90016
230,5203 Fountain Ave,Ste B,,Los Angeles,US,mexican,FALSE,34.09544,"Los Angeles, CA",-118.30256,El Zarape,$,4.5,246,CA,el-zarape-los-angeles-2,90029
231,2100 East Cesar E Chavez Ave,,,Los Angeles,US,mexican,FALSE,34.04812,"Los Angeles, CA",-118.21147,Guisados,$,4.5,2022,CA,guisados-los-angeles,90033
232,1261 W Sunset Blvd,,,Los Angeles,US,mexican,FALSE,34.07023951,"Los Angeles, CA",-118.2504484,Guisados,$,4.5,1624,CA,guisados-los-angeles-3,90026
233,541 S Spring St,Ste 101,,Los Angeles,US,mexican,FALSE,34.0465306,"Los Angeles, CA",-118.2506799,Guisados DTLA,$,4.5,1073,CA,guisados-dtla-los-angeles-2,90013
234,2853 Marsh St,,,Los Angeles,US,mexican,FALSE,34.10539892,"Los Angeles, CA",-118.2476896,Frogtowns Gourmet Tacos,$,5,35,CA,frogtowns-gourmet-tacos-los-angeles-5,90039
235,4379 W Pico Blvd,,,Los Angeles,US,mexican,FALSE,34.0482851,"Los Angeles, CA",-118.3303905,La Cocinita,$,5,20,CA,la-cocinita-los-angeles,90019
236,1247 Vine St,,,Los Angeles,US,mexican,FALSE,34.0938088,"Los Angeles, CA",-118.3268092,La Numero Uno,$,4.5,277,CA,la-numero-uno-los-angeles-2,90038
237,208 E 8th St,,,Los Angeles,US,mexican,FALSE,34.0416441,"Los Angeles, CA",-118.2522657,Sonoratown,$,4.5,210,CA,sonoratown-los-angeles,90014
238,5515 Wilshire Blvd,,,Los Angeles,US,mexican,FALSE,34.06251215,"Los Angeles, CA",-118.3488146,El Cartel,$,4,262,CA,el-cartel-los-angeles,90036
239,4069 S Avalon Blvd,,,Los Angeles,US,mexican,FALSE,34.00973815,"Los Angeles, CA",-118.2652859,Tire Shop Taqueria,$,5,201,CA,tire-shop-taqueria-los-angeles,90011
240,1309 S Hoover St,,,Los Angeles,US,mexican,FALSE,34.04697132,"Los Angeles, CA",-118.2843856,Happy Taco,$,4.5,195,CA,happy-taco-los-angeles,90006
241,5210 Beverly Blvd,,,Los Angeles,US,mexican,FALSE,34.0760307,"Los Angeles, CA",-118.3239899,Albert's Mexican Grill,$,4,99,CA,alberts-mexican-grill-los-angeles-4,90004
242,820 N Western Ave,,,Los Angeles,US,mexican,FALSE,34.08506,"Los Angeles, CA",-118.30883,Conchitas,$,4.5,132,CA,conchitas-los-angeles-2,90029
243,5870 Melrose Ave,Ste 101,,Los Angeles,US,mexican,FALSE,34.08322144,"Los Angeles, CA",-118.3284683,Tere's Mexican Grill,$,4,433,CA,teres-mexican-grill-los-angeles,90038
244,505 S Vermont Ave,,,Los Angeles,US,mexican,FALSE,34.06505966,"Los Angeles, CA",-118.2920685,El Flamin' Taco,$,4,552,CA,el-flamin-taco-los-angeles,90020
245,1217 Cypress Ave,,,Los Angeles,US,mexican,FALSE,34.0957642,"Los Angeles, CA",-118.2284241,Restaurante Tierra Caliente,$,4.5,163,CA,restaurante-tierra-caliente-los-angeles-3,90065
246,12 Olvera St,,,Los Angeles,US,mexican,FALSE,34.0571051,"Los Angeles, CA",-118.2380554,La Noche Buena Restaurant,$,4.5,263,CA,la-noche-buena-restaurant-los-angeles,90012
247,740 South Broadway,,,Los Angeles,US,mexican,FALSE,34.04391548,"Los Angeles, CA",-118.2542664,White Boy Tacos,$,4.5,140,CA,white-boy-tacos-los-angeles,90014
248,5200 Melrose Ave,,,Los Angeles,US,mexican,FALSE,34.083399,"Los Angeles, CA",-118.313686,Antequera De Oaxaca,$,4,149,CA,antequera-de-oaxaca-los-angeles,90038
249,8250 W 3rd St,,,Los Angeles,US,mexican,FALSE,34.072365,"Los Angeles, CA",-118.369731,Plancha Tacos,$,4,566,CA,plancha-tacos-los-angeles-2,90048
250,3010 N Broadway,,,Los Angeles,US,mexican,FALSE,34.07336,"Los Angeles, CA",-118.2098,El Huarachito,$,4.5,469,CA,el-huarachito-los-angeles,90031
251,934 S Los Angeles St,Ste 2,,Los Angeles,US,mexican,FALSE,34.03996735,"Los Angeles, CA",-118.2550814,Cilantro Lime,$,4.5,167,CA,cilantro-lime-los-angeles,90015
252,2827 Hyperion Ave,,,Los Angeles,US,mexican,FALSE,34.10881318,"Los Angeles, CA",-118.2715914,Mixto Comida Latina,$,4,568,CA,mixto-comida-latina-los-angeles-2,90027
253,800 S Main St,,,Los Angeles,US,mexican,FALSE,34.04262833,"Los Angeles, CA",-118.2532948,Casa La Do¤a,$,4.5,434,CA,casa-la-do¤a-los-angeles-2,90014
254,4538 E Cesar E Chavez Ave,,,Los Angeles,US,mexican,FALSE,34.04031,"Los Angeles, CA",-118.16796,La Azteca Tortilleria,$,4.5,618,CA,la-azteca-tortilleria-los-angeles,90022
255,3009 S Figueroa St,,,Los Angeles,US,mexican,FALSE,34.02490163,"Los Angeles, CA",-118.2786974,La Taquiza,$,4,563,CA,la-taquiza-los-angeles,90007
256,Grand Central Market Space A-5,,317 S Broadway,Los Angeles,US,mexican,FALSE,34.05077936,"Los Angeles, CA",-118.2490361,Tacos Tumbras a Tomas,$,4.5,737,CA,tacos-tumbras-a-tomas-los-angeles,90013
257,1901 N Broadway,,,Los Angeles,US,mexican,FALSE,34.07251,"Los Angeles, CA",-118.2213,Carnitas Michoacan,$,4,1006,CA,carnitas-michoacan-los-angeles-2,90031
258,1945 1/2 Westwood Blvd,,,Los Angeles,US,mexican,FALSE,34.0473835,"Los Angeles, CA",-118.434935,Tacos Tu Madre,$,4,634,CA,tacos-tu-madre-los-angeles,90025
259,4477 W Pico Blvd,,,Los Angeles,US,mexican,FALSE,34.04854006,"Los Angeles, CA",-118.3327347,Tacos El Compita,$,4.5,221,CA,tacos-el-compita-los-angeles-4,90019
260,1733 W Adams Blvd,,,Los Angeles,US,mexican,FALSE,34.033053,"Los Angeles, CA",-118.301235,La Estrella Mexican Food,$,4.5,61,CA,la-estrella-mexican-food-los-angeles-2,90018
261,950 Vine St,,,Los Angeles,US,mexican,FALSE,34.08827972,"Los Angeles, CA",-118.3263321,Cactus Taqueria #1,$,4,744,CA,cactus-taqueria-1-los-angeles-3,90038
262,6115 Santa Monica Blvd,Ste A,,Los Angeles,US,mexican,FALSE,34.091152,"Los Angeles, CA",-118.3225606,Zermenos Restaurant,$,4,199,CA,zermenos-restaurant-los-angeles-2,90038
263,5225 York Blvd,,,Los Angeles,US,mexican,FALSE,34.120601,"Los Angeles, CA",-118.201632,Huarache Azteca Restaurante,$,4,684,CA,huarache-azteca-restaurante-los-angeles,90042
264,3655 S Grand Ave,Ste 240,,Los Angeles,US,mexican,FALSE,34.01744,"Los Angeles, CA",-118.2783,Mercado La Paloma,$,4.5,126,CA,mercado-la-paloma-los-angeles,90007
265,3300 W Olympic Blvd,,,Los Angeles,US,mexican,FALSE,34.0523605,"Los Angeles, CA",-118.3093559,Tacos Los Reyes,$,5,16,CA,tacos-los-reyes-los-angeles,90019
266,4400 Slauson Ave,,,Los Angeles,US,mexican,FALSE,33.99849609,"Los Angeles, CA",-118.414487,El Taco Toro,$,5,76,CA,el-taco-toro-los-angeles,90230
267,702 N Figueroa St,,,Los Angeles,US,mexican,FALSE,34.0634262,"Los Angeles, CA",-118.2456717,Mexicali Taco & Co,$,4,733,CA,mexicali-taco-and-co-los-angeles-2,90012
268,5540 W 102nd St,,,Los Angeles,US,mexican,FALSE,33.943148,"Los Angeles, CA",-118.3711,Mariella's Tacos,$,4.5,136,CA,mariellas-tacos-los-angeles,90045
269,620 Silver Lake Blvd,,,Los Angeles,US,mexican,FALSE,34.07860184,"Los Angeles, CA",-118.2781677,Las Glorias Del Buen Comer,$,4,170,CA,las-glorias-del-buen-comer-los-angeles,90026
270,1436 W Jefferson Blvd,Ste 70,,Los Angeles,US,mexican,FALSE,34.02523,"Los Angeles, CA",-118.29857,Revolutionario: North African Tacos,$,4.5,360,CA,revolutionario-north-african-tacos-los-angeles,90007
271,2719 S Vermont Ave,,,Los Angeles,US,mexican,FALSE,34.0300018,"Los Angeles, CA",-118.2916849,La Valentina Mexican Grill,$,4,167,CA,la-valentina-mexican-grill-los-angeles,90007
272,8200 W Sunset Blvd,,,Los Angeles,US,mexican,FALSE,34.09772,"Los Angeles, CA",-118.36769,Pinches Tacos,$,4,635,CA,pinches-tacos-los-angeles,90046
273,W Ave 26 And Humboldt St,,,Los Angeles,US,mexican,FALSE,34.08026689,"Los Angeles, CA",-118.2176395,Ave 26 Taco Stand,$,5,502,CA,ave-26-taco-stand-los-angeles,90031
274,3700 N Figueroa St,,,Los Angeles,US,mexican,FALSE,34.09007,"Los Angeles, CA",-118.21219,La Abeja Restaurant,$,4.5,254,CA,la-abeja-restaurant-los-angeles,90065
275,6328 Hollywood Blvd,,,Los Angeles,US,mexican,FALSE,34.10127,"Los Angeles, CA",-118.32762,Dos Burritos,$,4,245,CA,dos-burritos-los-angeles-5,90028
276,1185 W Sunset Blvd,,,Los Angeles,US,mexican,FALSE,34.0676657,"Los Angeles, CA",-118.2498517,El Paisano,$,4.5,66,CA,el-paisano-los-angeles,90026
277,1651 Sawtelle Blvd,,,Los Angeles,US,mexican,FALSE,34.04578,"Los Angeles, CA",-118.44813,Nina's Mexican Food,$,4,215,CA,ninas-mexican-food-los-angeles,90025
278,3806 W Sunset Blvd,,,Los Angeles,US,mexican,FALSE,34.0908699,"Los Angeles, CA",-118.279213,Tacos Delta,$,4,472,CA,tacos-delta-los-angeles,90026
279,5450 Santa Monica Blvd,,,Los Angeles,US,mexican,FALSE,34.0906351,"Los Angeles, CA",-118.307928,Tlayuda LA Mexican Restaurant,$$,4.5,464,CA,tlayuda-la-mexican-restaurant-los-angeles-3,90029
280,3014 W Olympic Blvd,,,Los Angeles,US,mexican,FALSE,34.052393,"Los Angeles, CA",-118.300709,Guelaguetza Restaurante,$$,4,1410,CA,guelaguetza-restaurante-los-angeles,90006
281,3413 Cahuenga Blvd W,,,Los Angeles,US,mexican,FALSE,34.13166,"Los Angeles, CA",-118.35262,Mercado Hollywood,$$,4.5,433,CA,mercado-hollywood-los-angeles,90068
282,7910 W 3rd St,,,Los Angeles,US,mexican,FALSE,34.0715151,"Los Angeles, CA",-118.3622707,Mercado,$$,4,787,CA,mercado-los-angeles-2,90048
283,601 S Central Ave,,,Los Angeles,US,mexican,FALSE,34.03908028,"Los Angeles, CA",-118.2404277,Yxta Cocina Mexicana,$$,4,847,CA,yxta-cocina-mexicana-los-angeles,90021
284,3655 S Grand Ave,Ste C6,,Los Angeles,US,mexican,FALSE,34.01744,"Los Angeles, CA",-118.2783,Chichen Itza Restaurant,$$,4.5,954,CA,chichen-itza-restaurant-los-angeles-3,90007
285,1156 N Highland,,,Los Angeles,US,mexican,FALSE,34.0923625,"Los Angeles, CA",-118.3384751,La Carmencita,$$,4,153,CA,la-carmencita-los-angeles,90038
286,8138 W 3rd St,,,Los Angeles,US,mexican,FALSE,34.0720873,"Los Angeles, CA",-118.367282,El Carmen,$$,4,831,CA,el-carmen-los-angeles,90048
287,10717 Riverside Dr,,,Los Angeles,US,mexican,FALSE,34.15258,"Los Angeles, CA",-118.36437,Cascabel,$$,4,505,CA,cascabel-los-angeles,91602
